Acc,Name,Pconf,Distri,RTs
-1.0,2.0,1.0,-2.68,362.0
1.0,2.0,3.0,-18.04,230.0
1.0,2.0,9.0,-11.81,198.0
-1.0,2.0,9.0,2.68,248.0
1.0,2.0,9.0,18.04,318.0
1.0,2.0,9.0,18.04,246.0
1.0,2.0,9.0,2.68,154.0
1.0,2.0,9.0,18.04,210.0
1.0,2.0,9.0,2.68,254.0
-1.0,2.0,3.0,-11.81,482.0
-1.0,2.0,2.0,-2.68,254.0
1.0,2.0,6.0,2.68,246.0
1.0,2.0,9.0,11.81,340.0
-1.0,2.0,2.0,2.68,424.0
1.0,2.0,8.0,18.04,224.0
1.0,2.0,9.0,-18.04,294.0
1.0,2.0,8.0,-2.68,160.0
1.0,2.0,9.0,-2.68,226.0
1.0,2.0,9.0,-18.04,160.0
1.0,2.0,7.0,-11.81,232.0
1.0,2.0,9.0,-11.81,236.0
1.0,2.0,3.0,2.68,298.0
-1.0,2.0,2.0,-2.68,332.0
1.0,2.0,7.0,2.68,330.0
1.0,2.0,9.0,-2.68,314.0
1.0,2.0,7.0,-11.81,248.0
1.0,2.0,8.0,2.68,380.0
1.0,2.0,5.0,-18.04,202.0
-1.0,2.0,8.0,2.68,330.0
1.0,2.0,8.0,18.04,278.0
-1.0,2.0,1.0,-2.68,294.0
-1.0,2.0,9.0,-2.68,330.0
1.0,2.0,9.0,18.04,174.0
-1.0,2.0,8.0,-11.81,332.0
1.0,2.0,9.0,11.81,278.0
-1.0,2.0,2.0,-11.81,416.0
1.0,2.0,9.0,11.81,214.0
1.0,2.0,7.0,-11.81,208.0
1.0,2.0,3.0,11.81,428.0
1.0,2.0,9.0,11.81,166.0
1.0,2.0,3.0,-11.81,312.0
1.0,2.0,7.0,18.04,230.0
1.0,2.0,9.0,-11.81,362.0
1.0,2.0,2.0,2.68,424.0
1.0,2.0,9.0,11.81,280.0
-1.0,2.0,9.0,-2.68,214.0
1.0,2.0,5.0,18.04,188.0
1.0,2.0,9.0,-18.04,294.0
1.0,2.0,6.0,-11.81,250.0
-1.0,2.0,9.0,11.81,144.0
1.0,2.0,9.0,-18.04,204.0
-1.0,2.0,3.0,2.68,430.0
-1.0,2.0,1.0,11.81,426.0
1.0,2.0,8.0,-18.04,248.0
1.0,2.0,7.0,-2.68,276.0
-1.0,2.0,9.0,-2.68,318.0
1.0,2.0,9.0,2.68,224.0
-1.0,2.0,5.0,-2.68,282.0
1.0,2.0,5.0,11.81,352.0
1.0,2.0,7.0,-11.81,260.0
1.0,2.0,9.0,11.81,276.0
1.0,2.0,9.0,18.04,128.0
1.0,2.0,4.0,-18.04,270.0
1.0,2.0,8.0,-2.68,288.0
1.0,2.0,8.0,-18.04,266.0
1.0,2.0,9.0,11.81,316.0
1.0,2.0,9.0,18.04,164.0
1.0,2.0,3.0,2.68,306.0
1.0,2.0,9.0,-11.81,268.0
-1.0,2.0,9.0,2.68,368.0
1.0,2.0,2.0,18.04,330.0
1.0,2.0,9.0,11.81,234.0
1.0,2.0,7.0,2.68,574.0
1.0,2.0,7.0,2.68,270.0
1.0,2.0,8.0,11.81,288.0
1.0,2.0,2.0,-2.68,378.0
1.0,2.0,9.0,-18.04,326.0
1.0,2.0,2.0,-11.81,160.0
1.0,2.0,9.0,-2.68,246.0
1.0,2.0,9.0,11.81,232.0
1.0,2.0,4.0,-2.68,356.0
1.0,2.0,9.0,-2.68,236.0
1.0,2.0,9.0,-2.68,144.0
1.0,2.0,9.0,-2.68,206.0
1.0,2.0,9.0,-18.04,164.0
1.0,2.0,9.0,-2.68,342.0
1.0,2.0,9.0,-18.04,192.0
1.0,2.0,9.0,-18.04,270.0
-1.0,2.0,9.0,2.68,422.0
-1.0,2.0,9.0,2.68,272.0
1.0,2.0,2.0,11.81,426.0
1.0,2.0,9.0,-11.81,356.0
1.0,2.0,9.0,11.81,382.0
1.0,2.0,9.0,2.68,342.0
1.0,2.0,9.0,-2.68,304.0
1.0,2.0,4.0,18.04,286.0
1.0,2.0,8.0,11.81,236.0
-1.0,2.0,2.0,-2.68,300.0
1.0,2.0,9.0,11.81,126.0
1.0,2.0,9.0,2.68,314.0
1.0,2.0,9.0,18.04,218.0
1.0,2.0,2.0,-18.04,420.0
1.0,2.0,3.0,11.81,398.0
-1.0,2.0,9.0,2.68,220.0
1.0,2.0,9.0,-18.04,230.0
1.0,2.0,9.0,18.04,280.0
1.0,2.0,9.0,11.81,148.0
1.0,2.0,9.0,-18.04,204.0
1.0,2.0,9.0,-11.81,234.0
1.0,2.0,1.0,-2.68,450.0
1.0,2.0,9.0,2.68,200.0
1.0,2.0,9.0,18.04,242.0
-1.0,2.0,9.0,-2.68,370.0
1.0,2.0,9.0,2.68,90.0
1.0,2.0,9.0,18.04,190.0
-1.0,2.0,1.0,-2.68,488.0
1.0,2.0,9.0,2.68,272.0
1.0,2.0,9.0,18.04,136.0
1.0,2.0,6.0,11.81,222.0
-1.0,2.0,2.0,-18.04,380.0
1.0,2.0,9.0,-11.81,228.0
-1.0,2.0,8.0,2.68,112.0
1.0,2.0,9.0,11.81,198.0
1.0,2.0,9.0,-11.81,258.0
1.0,2.0,9.0,-11.81,186.0
1.0,2.0,3.0,-11.81,206.0
1.0,2.0,9.0,-2.68,204.0
1.0,2.0,9.0,-11.81,232.0
1.0,2.0,8.0,11.81,216.0
-1.0,2.0,2.0,-18.04,370.0
1.0,2.0,8.0,18.04,214.0
1.0,2.0,3.0,-18.04,290.0
1.0,2.0,2.0,11.81,554.0
1.0,2.0,8.0,11.81,284.0
-1.0,2.0,9.0,-2.68,216.0
1.0,2.0,7.0,2.68,314.0
-1.0,2.0,6.0,-11.81,166.0
1.0,2.0,9.0,11.81,212.0
1.0,2.0,8.0,2.68,188.0
1.0,2.0,9.0,2.68,192.0
1.0,2.0,9.0,11.81,174.0
-1.0,2.0,9.0,-2.68,280.0
1.0,2.0,3.0,18.04,294.0
1.0,2.0,7.0,-2.68,404.0
1.0,2.0,8.0,2.68,252.0
1.0,2.0,9.0,2.68,232.0
1.0,2.0,9.0,2.68,364.0
1.0,2.0,8.0,-2.68,286.0
1.0,2.0,9.0,11.81,322.0
-1.0,2.0,3.0,-2.68,412.0
1.0,2.0,9.0,18.04,250.0
1.0,2.0,9.0,-18.04,218.0
1.0,2.0,9.0,18.04,298.0
1.0,2.0,9.0,11.81,272.0
-1.0,2.0,8.0,2.68,324.0
1.0,2.0,9.0,-18.04,200.0
1.0,2.0,6.0,11.81,414.0
1.0,2.0,8.0,11.81,336.0
-1.0,2.0,9.0,-2.68,218.0
1.0,2.0,5.0,-11.81,286.0
1.0,2.0,2.0,-11.81,202.0
1.0,2.0,9.0,2.68,276.0
1.0,2.0,5.0,2.68,336.0
1.0,2.0,8.0,11.81,182.0
1.0,2.0,9.0,-11.81,302.0
1.0,2.0,9.0,-2.68,302.0
1.0,2.0,8.0,-2.68,224.0
1.0,2.0,9.0,-11.81,248.0
-1.0,2.0,9.0,11.81,160.0
-1.0,2.0,8.0,11.81,478.0
-1.0,2.0,2.0,-2.68,288.0
1.0,2.0,9.0,-11.81,426.0
1.0,2.0,9.0,-2.68,228.0
1.0,2.0,9.0,-11.81,228.0
1.0,2.0,9.0,-11.81,250.0
1.0,2.0,8.0,-2.68,210.0
1.0,2.0,8.0,-11.81,232.0
1.0,2.0,9.0,-11.81,166.0
1.0,2.0,4.0,2.68,454.0
1.0,2.0,9.0,18.04,160.0
-1.0,2.0,9.0,-11.81,456.0
1.0,2.0,9.0,18.04,236.0
1.0,2.0,4.0,2.68,194.0
1.0,2.0,3.0,-11.81,344.0
-1.0,2.0,7.0,2.68,356.0
1.0,2.0,6.0,2.68,284.0
1.0,2.0,8.0,-11.81,226.0
1.0,2.0,8.0,-2.68,428.0
1.0,2.0,9.0,-18.04,216.0
1.0,2.0,9.0,11.81,350.0
1.0,2.0,9.0,2.68,276.0
1.0,2.0,5.0,18.04,170.0
1.0,2.0,3.0,2.68,312.0
-1.0,2.0,2.0,2.68,320.0
1.0,2.0,3.0,-2.68,306.0
-1.0,2.0,9.0,2.68,198.0
1.0,2.0,8.0,-2.68,266.0
1.0,2.0,2.0,-2.68,406.0
-1.0,2.0,9.0,2.68,396.0
1.0,2.0,2.0,11.81,440.0
1.0,2.0,8.0,18.04,218.0
1.0,2.0,2.0,11.81,256.0
1.0,2.0,5.0,2.68,334.0
1.0,2.0,9.0,2.68,220.0
1.0,2.0,9.0,-11.81,358.0
1.0,2.0,9.0,-11.81,266.0
1.0,2.0,8.0,11.81,264.0
1.0,2.0,9.0,18.04,208.0
-1.0,2.0,4.0,2.68,252.0
1.0,2.0,8.0,18.04,282.0
1.0,2.0,1.0,-11.81,216.0
1.0,2.0,3.0,11.81,406.0
1.0,2.0,2.0,-2.68,346.0
1.0,2.0,9.0,-18.04,314.0
1.0,2.0,9.0,11.81,260.0
-1.0,2.0,9.0,-2.68,366.0
1.0,2.0,5.0,-11.81,322.0
1.0,2.0,9.0,18.04,342.0
-1.0,2.0,9.0,-2.68,372.0
-1.0,2.0,8.0,2.68,282.0
1.0,2.0,9.0,-11.81,224.0
1.0,2.0,2.0,2.68,418.0
-1.0,2.0,8.0,-2.68,220.0
1.0,2.0,8.0,2.68,332.0
1.0,2.0,3.0,-2.68,394.0
1.0,2.0,9.0,-2.68,386.0
1.0,2.0,9.0,-2.68,316.0
1.0,2.0,2.0,11.81,374.0
-1.0,2.0,7.0,-11.81,336.0
1.0,2.0,9.0,18.04,260.0
1.0,2.0,3.0,18.04,254.0
-1.0,2.0,4.0,-2.68,304.0
-1.0,2.0,4.0,-11.81,202.0
1.0,2.0,7.0,-11.81,330.0
1.0,2.0,7.0,-11.81,128.0
1.0,2.0,9.0,-11.81,300.0
1.0,2.0,9.0,-2.68,210.0
1.0,2.0,4.0,11.81,344.0
-1.0,2.0,9.0,2.68,346.0
1.0,2.0,9.0,-11.81,178.0
1.0,2.0,9.0,11.81,316.0
1.0,2.0,9.0,18.04,160.0
1.0,2.0,9.0,-11.81,502.0
1.0,2.0,9.0,11.81,332.0
-1.0,2.0,9.0,-11.81,334.0
1.0,2.0,9.0,-2.68,304.0
1.0,2.0,9.0,2.68,234.0
-1.0,2.0,5.0,-2.68,406.0
1.0,2.0,4.0,-11.81,186.0
1.0,2.0,8.0,11.81,232.0
1.0,2.0,9.0,-18.04,322.0
1.0,2.0,9.0,-11.81,170.0
-1.0,2.0,6.0,2.68,314.0
1.0,2.0,2.0,-2.68,276.0
1.0,2.0,9.0,-2.68,162.0
1.0,2.0,9.0,2.68,374.0
1.0,2.0,8.0,-18.04,294.0
1.0,2.0,9.0,18.04,252.0
1.0,2.0,9.0,11.81,176.0
1.0,2.0,2.0,-18.04,328.0
1.0,2.0,9.0,-11.81,308.0
1.0,2.0,7.0,-18.04,154.0
1.0,2.0,9.0,2.68,446.0
1.0,2.0,6.0,11.81,136.0
1.0,2.0,9.0,11.81,252.0
1.0,2.0,9.0,-11.81,300.0
1.0,2.0,9.0,18.04,182.0
-1.0,2.0,9.0,2.68,364.0
1.0,2.0,9.0,-18.04,174.0
1.0,2.0,7.0,-2.68,174.0
-1.0,2.0,8.0,11.81,446.0
1.0,2.0,8.0,-18.04,146.0
1.0,2.0,9.0,-2.68,344.0
1.0,2.0,3.0,2.68,274.0
1.0,2.0,6.0,11.81,286.0
1.0,2.0,3.0,-18.04,266.0
1.0,2.0,9.0,11.81,296.0
-1.0,2.0,2.0,-18.04,286.0
-1.0,2.0,9.0,-2.68,308.0
1.0,2.0,5.0,-2.68,342.0
1.0,2.0,9.0,18.04,242.0
1.0,2.0,6.0,2.68,288.0
1.0,2.0,4.0,2.68,316.0
1.0,2.0,9.0,11.81,296.0
1.0,2.0,9.0,-11.81,290.0
1.0,2.0,9.0,18.04,318.0
-1.0,2.0,3.0,2.68,246.0
1.0,2.0,8.0,-18.04,224.0
1.0,2.0,8.0,-11.81,188.0
1.0,2.0,8.0,-2.68,290.0
1.0,2.0,8.0,-18.04,222.0
1.0,2.0,9.0,11.81,238.0
1.0,2.0,9.0,-18.04,188.0
-1.0,2.0,3.0,2.68,474.0
1.0,2.0,9.0,2.68,378.0
-1.0,2.0,6.0,-2.68,342.0
1.0,2.0,1.0,2.68,306.0
1.0,2.0,9.0,11.81,246.0
1.0,2.0,1.0,11.81,236.0
1.0,2.0,9.0,18.04,186.0
-1.0,2.0,1.0,-11.81,320.0
1.0,2.0,9.0,-2.68,446.0
1.0,2.0,9.0,11.81,240.0
1.0,2.0,9.0,-11.81,354.0
1.0,2.0,3.0,-2.68,412.0
1.0,2.0,9.0,11.81,290.0
1.0,2.0,9.0,-11.81,332.0
1.0,2.0,9.0,-2.68,372.0
1.0,2.0,3.0,2.68,316.0
1.0,2.0,9.0,-2.68,278.0
1.0,2.0,9.0,-18.04,168.0
-1.0,2.0,9.0,2.68,284.0
1.0,2.0,1.0,-11.81,302.0
-1.0,2.0,9.0,2.68,298.0
1.0,2.0,8.0,-18.04,114.0
1.0,2.0,6.0,2.68,326.0
1.0,2.0,8.0,-2.68,358.0
-1.0,2.0,9.0,2.68,410.0
1.0,2.0,9.0,-2.68,232.0
1.0,2.0,9.0,-2.68,288.0
-1.0,2.0,4.0,2.68,428.0
1.0,2.0,9.0,-11.81,258.0
1.0,2.0,9.0,-11.81,164.0
1.0,2.0,9.0,-11.81,218.0
1.0,2.0,7.0,-11.81,252.0
1.0,2.0,8.0,-18.04,216.0
1.0,2.0,9.0,-11.81,234.0
-1.0,2.0,2.0,2.68,226.0
-1.0,2.0,2.0,2.68,334.0
-1.0,2.0,9.0,2.68,294.0
1.0,2.0,9.0,18.04,288.0
1.0,2.0,9.0,2.68,284.0
1.0,2.0,9.0,11.81,258.0
1.0,2.0,7.0,-2.68,448.0
1.0,2.0,8.0,-11.81,192.0
1.0,2.0,9.0,18.04,212.0
1.0,2.0,9.0,11.81,286.0
1.0,2.0,9.0,11.81,308.0
1.0,2.0,9.0,-18.04,296.0
1.0,2.0,9.0,11.81,428.0
1.0,2.0,2.0,2.68,286.0
1.0,2.0,8.0,18.04,242.0
-1.0,2.0,3.0,2.68,510.0
1.0,2.0,3.0,-2.68,376.0
1.0,2.0,9.0,-18.04,230.0
1.0,2.0,9.0,-2.68,466.0
1.0,2.0,9.0,11.81,364.0
1.0,2.0,5.0,18.04,232.0
1.0,2.0,9.0,-18.04,148.0
1.0,2.0,3.0,-2.68,364.0
1.0,2.0,2.0,18.04,268.0
1.0,2.0,7.0,-2.68,402.0
1.0,2.0,9.0,-2.68,344.0
1.0,2.0,9.0,-11.81,370.0
-1.0,2.0,9.0,2.68,278.0
1.0,2.0,9.0,-11.81,228.0
1.0,2.0,9.0,-2.68,268.0
1.0,2.0,2.0,18.04,210.0
1.0,2.0,9.0,11.81,180.0
1.0,2.0,8.0,-11.81,290.0
-1.0,2.0,9.0,11.81,372.0
1.0,2.0,5.0,-2.68,326.0
1.0,2.0,9.0,-2.68,212.0
-1.0,2.0,9.0,2.68,420.0
1.0,2.0,9.0,-11.81,224.0
1.0,2.0,9.0,-11.81,156.0
1.0,2.0,2.0,-2.68,186.0
1.0,2.0,9.0,-2.68,274.0
-1.0,2.0,9.0,2.68,156.0
1.0,2.0,7.0,18.04,364.0
1.0,2.0,7.0,11.81,140.0
1.0,2.0,1.0,-11.81,394.0
1.0,2.0,7.0,18.04,290.0
-1.0,2.0,1.0,11.81,404.0
1.0,2.0,9.0,11.81,246.0
1.0,2.0,9.0,2.68,276.0
1.0,2.0,9.0,-18.04,224.0
1.0,2.0,8.0,18.04,192.0
1.0,2.0,2.0,2.68,372.0
1.0,2.0,9.0,-18.04,378.0
1.0,2.0,9.0,18.04,234.0
-1.0,2.0,2.0,-2.68,330.0
1.0,2.0,9.0,18.04,388.0
1.0,2.0,3.0,-11.81,468.0
1.0,2.0,9.0,-18.04,224.0
1.0,2.0,8.0,11.81,322.0
1.0,2.0,9.0,11.81,236.0
-1.0,2.0,9.0,-2.68,506.0
1.0,2.0,9.0,-18.04,270.0
1.0,2.0,9.0,2.68,308.0
-1.0,2.0,9.0,-2.68,266.0
1.0,2.0,8.0,11.81,234.0
1.0,2.0,9.0,11.81,254.0
1.0,2.0,8.0,2.68,220.0
1.0,2.0,9.0,11.81,178.0
1.0,2.0,9.0,-11.81,482.0
1.0,2.0,9.0,-11.81,246.0
1.0,2.0,9.0,-18.04,238.0
1.0,2.0,6.0,-18.04,280.0
-1.0,2.0,9.0,2.68,194.0
1.0,2.0,4.0,-2.68,286.0
1.0,2.0,2.0,11.81,354.0
1.0,2.0,9.0,2.68,288.0
1.0,2.0,9.0,-11.81,412.0
1.0,2.0,9.0,-2.68,250.0
1.0,2.0,5.0,-2.68,218.0
1.0,2.0,9.0,-18.04,274.0
1.0,2.0,3.0,-18.04,148.0
-1.0,2.0,4.0,2.68,344.0
-1.0,2.0,2.0,11.81,386.0
1.0,2.0,5.0,-2.68,568.0
-1.0,2.0,9.0,-2.68,340.0
1.0,2.0,9.0,-18.04,176.0
1.0,2.0,9.0,-2.68,274.0
1.0,2.0,6.0,11.81,342.0
1.0,2.0,9.0,-18.04,192.0
1.0,2.0,4.0,-11.81,292.0
1.0,2.0,6.0,11.81,362.0
1.0,2.0,9.0,-18.04,254.0
-1.0,2.0,9.0,2.68,308.0
1.0,2.0,9.0,11.81,262.0
1.0,2.0,1.0,18.04,200.0
1.0,2.0,3.0,2.68,398.0
1.0,2.0,9.0,11.81,224.0
1.0,2.0,3.0,2.68,330.0
1.0,2.0,5.0,11.81,278.0
1.0,2.0,9.0,-2.68,234.0
1.0,2.0,9.0,-11.81,166.0
-1.0,2.0,2.0,11.81,400.0
1.0,2.0,9.0,11.81,242.0
1.0,2.0,9.0,-2.68,300.0
1.0,2.0,9.0,-2.68,168.0
1.0,2.0,9.0,-18.04,230.0
-1.0,2.0,3.0,-2.68,322.0
1.0,2.0,9.0,-2.68,400.0
1.0,2.0,9.0,-2.68,360.0
1.0,2.0,9.0,18.04,262.0
1.0,2.0,9.0,2.68,196.0
-1.0,2.0,3.0,-2.68,432.0
1.0,2.0,9.0,2.68,324.0
1.0,2.0,9.0,2.68,132.0
1.0,2.0,9.0,18.04,206.0
1.0,2.0,9.0,11.81,312.0
1.0,2.0,7.0,11.81,218.0
1.0,2.0,8.0,11.81,330.0
1.0,2.0,9.0,-18.04,280.0
-1.0,2.0,6.0,2.68,348.0
1.0,2.0,9.0,18.04,166.0
1.0,2.0,6.0,2.68,324.0
1.0,2.0,9.0,-18.04,384.0
-1.0,2.0,2.0,2.68,466.0
-1.0,2.0,8.0,-2.68,388.0
1.0,2.0,9.0,-2.68,260.0
-1.0,2.0,9.0,-11.81,368.0
1.0,2.0,9.0,11.81,222.0
1.0,2.0,8.0,-2.68,316.0
-1.0,2.0,9.0,2.68,316.0
1.0,2.0,9.0,-18.04,104.0
1.0,2.0,9.0,11.81,302.0
1.0,2.0,8.0,2.68,300.0
1.0,2.0,9.0,18.04,186.0
1.0,2.0,8.0,2.68,264.0
1.0,2.0,5.0,11.81,232.0
-1.0,2.0,9.0,-2.68,344.0
1.0,2.0,9.0,-11.81,178.0
1.0,2.0,8.0,-11.81,368.0
1.0,2.0,9.0,-18.04,158.0
1.0,2.0,9.0,-11.81,160.0
1.0,2.0,9.0,11.81,368.0
1.0,2.0,8.0,11.81,186.0
1.0,2.0,9.0,18.04,162.0
1.0,2.0,9.0,-18.04,226.0
1.0,2.0,9.0,-18.04,170.0
1.0,2.0,2.0,18.04,490.0
-1.0,2.0,4.0,2.68,390.0
1.0,2.0,3.0,11.81,300.0
-1.0,2.0,9.0,-2.68,304.0
1.0,2.0,8.0,-11.81,222.0
-1.0,2.0,3.0,2.68,272.0
1.0,2.0,9.0,-2.68,248.0
1.0,2.0,9.0,18.04,184.0
1.0,2.0,9.0,-11.81,338.0
1.0,2.0,9.0,-11.81,258.0
1.0,2.0,9.0,-11.81,190.0
1.0,2.0,9.0,18.04,260.0
1.0,2.0,8.0,11.81,238.0
-1.0,2.0,2.0,-11.81,432.0
1.0,2.0,9.0,2.68,242.0
-1.0,2.0,7.0,-11.81,368.0
-1.0,2.0,8.0,-2.68,354.0
1.0,2.0,2.0,18.04,244.0
1.0,2.0,9.0,2.68,402.0
-1.0,2.0,9.0,-11.81,322.0
1.0,2.0,3.0,2.68,366.0
1.0,2.0,9.0,-11.81,324.0
1.0,2.0,9.0,-11.81,316.0
1.0,2.0,9.0,-11.81,240.0
-1.0,2.0,5.0,2.68,338.0
-1.0,2.0,2.0,11.81,406.0
-1.0,2.0,2.0,2.68,360.0
1.0,2.0,9.0,-11.81,258.0
1.0,2.0,9.0,-11.81,194.0
1.0,2.0,9.0,18.04,278.0
1.0,2.0,2.0,-2.68,262.0
1.0,2.0,9.0,-2.68,310.0
1.0,2.0,9.0,18.04,518.0
1.0,2.0,9.0,-11.81,270.0
1.0,2.0,5.0,2.68,302.0
-1.0,2.0,2.0,-2.68,430.0
1.0,2.0,9.0,-2.68,264.0
-1.0,2.0,3.0,11.81,374.0
-1.0,2.0,9.0,2.68,358.0
1.0,2.0,9.0,-2.68,260.0
-1.0,2.0,4.0,2.68,282.0
-1.0,2.0,2.0,-2.68,328.0
1.0,2.0,9.0,11.81,174.0
1.0,2.0,9.0,11.81,328.0
1.0,2.0,9.0,18.04,276.0
-1.0,2.0,9.0,-2.68,226.0
1.0,2.0,8.0,2.68,258.0
1.0,2.0,9.0,2.68,292.0
1.0,2.0,2.0,11.81,280.0
1.0,2.0,9.0,-18.04,238.0
1.0,2.0,9.0,-11.81,206.0
1.0,2.0,9.0,18.04,374.0
1.0,2.0,9.0,18.04,236.0
-1.0,2.0,9.0,-2.68,314.0
1.0,2.0,9.0,11.81,294.0
1.0,2.0,9.0,18.04,254.0
1.0,2.0,9.0,2.68,278.0
-1.0,2.0,9.0,-2.68,296.0
-1.0,2.0,9.0,-2.68,376.0
-1.0,2.0,8.0,-2.68,384.0
1.0,2.0,9.0,11.81,232.0
1.0,2.0,9.0,2.68,276.0
1.0,2.0,9.0,18.04,130.0
1.0,2.0,2.0,-2.68,430.0
-1.0,2.0,3.0,-2.68,328.0
1.0,2.0,7.0,18.04,166.0
1.0,2.0,2.0,2.68,466.0
1.0,2.0,5.0,11.81,232.0
1.0,2.0,9.0,-11.81,300.0
1.0,2.0,2.0,-2.68,346.0
1.0,2.0,9.0,-18.04,316.0
1.0,2.0,8.0,2.68,364.0
1.0,2.0,9.0,11.81,298.0
1.0,2.0,9.0,18.04,200.0
1.0,2.0,4.0,2.68,460.0
1.0,2.0,8.0,11.81,248.0
1.0,2.0,9.0,11.81,300.0
1.0,2.0,9.0,2.68,298.0
1.0,2.0,9.0,2.68,256.0
1.0,2.0,9.0,11.81,198.0
1.0,2.0,9.0,11.81,170.0
1.0,2.0,9.0,-11.81,292.0
1.0,2.0,8.0,-18.04,162.0
1.0,2.0,9.0,-18.04,152.0
1.0,2.0,9.0,-11.81,208.0
1.0,2.0,7.0,-11.81,294.0
1.0,2.0,9.0,2.68,338.0
1.0,2.0,5.0,-18.04,362.0
1.0,2.0,7.0,2.68,350.0
1.0,2.0,9.0,11.81,160.0
-1.0,2.0,3.0,-11.81,394.0
1.0,2.0,9.0,-11.81,288.0
-1.0,2.0,9.0,-2.68,384.0
1.0,2.0,9.0,-11.81,266.0
-1.0,2.0,8.0,-2.68,194.0
1.0,2.0,9.0,11.81,294.0
1.0,2.0,8.0,-2.68,340.0
-1.0,2.0,9.0,11.81,372.0
1.0,2.0,9.0,2.68,312.0
1.0,2.0,9.0,2.68,292.0
1.0,2.0,9.0,11.81,192.0
1.0,2.0,7.0,11.81,338.0
1.0,2.0,9.0,18.04,158.0
1.0,2.0,5.0,-11.81,194.0
1.0,2.0,3.0,11.81,292.0
-1.0,2.0,2.0,-11.81,386.0
1.0,2.0,9.0,-18.04,280.0
1.0,2.0,2.0,-11.81,166.0
1.0,2.0,8.0,-11.81,198.0
1.0,2.0,7.0,-11.81,192.0
-1.0,2.0,9.0,18.04,178.0
1.0,2.0,7.0,-2.68,296.0
1.0,2.0,9.0,18.04,290.0
1.0,2.0,9.0,2.68,252.0
1.0,2.0,9.0,11.81,94.0
-1.0,2.0,1.0,-2.68,318.0
1.0,2.0,9.0,-11.81,310.0
